,incident_date
1967,2011-05-30
1968,2011-05-30
1969,2011-05-30
1970,2011-05-30
1971,2011-05-14
1972,2011-05-14
1973,2011-05-14
1974,2011-05-13
1975,2011-05-14
1976,2011-05-14
1977,2011-05-14
1978,2011-05-14
1979,2011-05-15
1980,2011-05-15
1981,2011-05-15
1982,2011-05-15
1983,2011-05-14
1984,2011-05-14
1985,2011-05-15
1986,2011-05-15
1987,2011-05-14
1988,2011-05-15
1989,2011-05-08
1990,2011-05-15
1991,2011-05-15
1992,2011-05-15
1993,2011-05-15
1994,2011-05-15
1995,2011-05-16
1996,2011-05-16
1997,2011-05-16
1998,2011-05-16
1999,2011-05-06
2000,2011-05-14
2001,2011-05-14
2002,2011-05-15
2003,2011-05-13
2004,2011-05-13
2005,2011-05-13
2006,2011-05-13
2007,2011-05-13
2008,2011-05-14
2009,2011-05-15
2010,2011-05-18
2011,2011-05-18
2012,2011-05-17
2013,2011-05-14
2014,2011-05-12
2015,2011-05-14
2016,2011-05-14
2017,2011-05-16
2018,2011-05-13
2019,2011-05-14
2020,2011-05-16
2021,2011-05-16
2022,2011-05-16
2023,2011-05-16
2024,2011-05-14
2025,2011-05-13
2026,2011-05-15
2027,2011-05-14
2028,2011-05-16
2029,2011-05-16
2030,2011-05-16
2031,2011-05-14
2032,2011-05-16
2033,2011-05-16
2034,2011-05-16
2035,2011-05-17
2036,2011-05-17
2037,2011-05-13
2038,2011-05-15
2039,2011-05-13
2040,2011-05-16
2041,2011-05-16
2042,2011-05-17
2043,2011-05-17
2044,2011-05-13
2045,2011-05-17
2046,2011-05-17
2047,2011-05-17
2048,2011-05-17
2049,2011-05-17
2050,2011-05-16
2051,2011-05-17
2052,2011-05-17
2053,2011-05-17
2054,2011-05-18
2055,2011-05-18
2056,2011-05-18
2057,2011-05-17
2058,2011-05-18
2059,2011-05-18
2060,2011-05-18
2061,2011-05-18
2062,2011-05-18
2063,2011-05-18
2064,2011-05-18
2065,2011-05-18
2066,2011-05-16
2067,2011-05-12
2068,2011-05-18
2069,2011-05-18
2070,2011-05-19
2071,2011-05-15
2072,2011-05-19
2073,2011-05-11
2074,2011-05-13
2075,2011-05-18
2076,2011-05-18
2077,2011-05-19
2078,2011-05-19
2079,2011-05-15
2080,2011-05-19
2081,2011-05-19
2082,2011-05-19
2083,2011-05-20
2084,2011-05-20
2085,2011-05-20
2086,2011-05-20
2087,2011-05-20
2088,2011-05-17
2089,2011-05-20
2090,2011-05-13
2091,2011-05-20
2092,2011-05-18
2093,2011-05-13
2094,2011-05-03
2095,2011-05-20
2096,2011-05-20
2097,2011-05-19
2098,2011-05-20
2099,2011-05-16
2100,2011-05-20
2101,2011-05-20
2102,2011-05-20
2103,2011-05-20
2104,2011-05-20
2105,2011-05-21
2106,2011-05-21
2107,2011-05-21
2108,2011-05-21
2109,2011-05-15
2110,2011-05-21
2111,2011-05-21
2112,2011-05-19
2113,2011-05-21
2114,2011-05-21
2115,2011-05-21
2116,2011-05-21
2117,2011-05-16
2118,2011-05-21
2119,2011-05-21
2120,2011-05-19
2121,2011-05-21
2122,2011-05-17
2123,2011-05-21
2124,2011-05-22
2125,2011-05-22
2126,2011-05-22
2127,2011-05-21
2128,2011-05-22
2129,2011-05-12
2130,2011-05-11
2131,2011-05-12
2132,2011-05-12
2133,2011-05-12
2134,2011-05-13
2135,2011-05-13
2136,2011-05-13
2137,2011-05-13
2138,2011-05-12
2139,2011-05-05
2140,2011-05-12
2141,2011-05-13
2142,2011-05-05
2143,2011-05-05
2144,2011-05-05
2145,2011-05-05
2146,2011-05-05
2147,2011-05-05
2148,2011-05-05
2149,2011-05-01
2150,2011-05-05
2151,2011-05-05
2152,2011-05-05
2153,2011-05-06
2154,2011-05-06
2155,2011-05-05
2156,2011-05-06
2157,2011-05-06
2158,2011-05-04
2159,2011-05-05
2160,2011-05-06
2161,2011-05-06
2162,2011-05-06
2163,2011-05-06
2164,2011-05-06
2165,2011-05-06
2166,2011-05-06
2167,2011-05-06
2168,2011-05-06
2169,2011-05-06
2170,2011-05-06
2171,2011-05-05
2172,2011-05-06
2173,2011-05-06
2174,2011-05-07
2175,2011-05-04
2176,2011-05-07
2177,2011-05-07
2178,2011-05-07
2179,2011-05-07
2180,2011-05-07
2181,2011-05-07
2182,2011-05-08
2183,2011-05-08
2184,2011-05-08
2185,2011-05-08
2186,2011-05-08
2187,2011-05-06
2188,2011-05-08
2189,2011-05-07
2190,2011-05-08
2191,2011-05-08
2192,2011-05-09
2193,2011-05-09
2194,2011-05-08
2195,2011-05-09
2196,2011-05-09
2197,2011-05-08
2198,2011-05-03
2199,2011-05-09
2200,2011-05-06
2201,2011-05-08
2202,2011-05-09
2203,2011-05-09
2204,2011-05-04
2205,2011-05-09
2206,2011-05-08
2207,2011-05-09
2208,2011-05-09
2209,2011-05-09
2210,2011-05-09
2211,2011-05-09
2212,2011-05-09
2213,2011-05-09
2214,2011-05-10
2215,2011-05-10
2216,2011-05-10
2217,2011-05-10
2218,2011-05-10
2219,2011-05-09
2220,2011-05-10
2221,2011-05-07
2222,2011-05-08
2223,2011-05-10
2224,2011-05-10
2225,2011-05-10
2226,2011-05-07
2227,2011-05-09
2228,2011-05-07
2229,2011-05-06
2230,2011-05-10
2231,2011-05-10
2232,2011-05-06
2233,2011-05-10
2234,2011-05-10
2235,2011-05-10
2236,2011-05-10
2237,2011-05-10
2238,2011-05-11
2239,2011-05-11
2240,2011-05-11
2241,2011-05-11
2242,2011-05-10
2243,2011-05-11
2244,2011-05-09
2245,2011-05-13
2246,2011-05-13
2247,2011-05-12
2248,2011-05-13
2249,2011-05-13
2250,2011-05-13
2251,2011-05-11
2252,2011-05-13
2253,2011-05-13
2254,2011-05-14
2255,2011-05-14
2256,2011-05-14
2257,2011-05-14
2258,2011-05-14
2259,2011-05-14
2260,2011-05-14
2261,2011-05-06
2262,2011-05-14
2263,2011-05-05
2264,2011-05-08
2265,2011-05-08
2266,2011-05-08
2267,2011-05-10
2268,2011-05-06
2269,2011-05-08
2270,2011-05-07
2271,2011-05-11
2272,2011-05-11
2273,2011-05-10
2274,2011-05-10
2275,2011-05-11
2276,2011-05-11
2277,2011-05-11
2278,2011-05-12
2279,2011-05-12
2280,2011-05-12
2281,2011-05-09
2282,2011-05-07
2283,2011-05-12
2284,2011-05-12
2285,2011-05-11
2286,2011-05-12
2287,2011-05-30
2288,2011-05-30
2289,2011-05-30
2290,2011-05-30
2291,2011-05-30
2292,2011-05-30
2293,2011-05-30
2294,2011-05-30
2295,2011-05-30
2296,2011-05-29
2297,2011-05-31
2298,2011-05-31
2299,2011-05-31
2300,2011-05-31
2301,2011-05-30
2302,2011-05-28
2303,2011-05-30
2304,2011-05-21
2305,2011-05-29
2306,2011-05-31
2307,2011-05-31
2308,2011-05-13
2309,2011-05-31
2310,2011-05-31
2311,2011-05-31
2312,2011-05-31
2313,2011-05-31
2314,2011-05-31
2315,2011-05-31
2316,2011-05-30
2317,2011-05-31
2318,2011-05-31
2319,2011-05-31
2320,2011-05-31
2321,2011-05-31
2322,2011-05-01
2323,2011-05-01
2324,2011-05-01
2325,2011-05-01
2326,2011-05-01
2327,2011-05-01
2328,2011-05-01
2329,2011-05-01
2330,2011-05-01
2331,2011-05-01
2332,2011-05-01
2333,2011-05-01
2334,2011-05-01
2335,2011-05-01
2336,2011-05-01
2337,2011-05-01
2338,2011-05-01
2339,2011-05-02
2340,2011-05-01
2341,2011-05-02
2342,2011-05-02
2343,2011-05-02
2344,2011-05-02
2345,2011-05-02
2346,2011-05-01
2347,2011-05-02
2348,2011-05-02
2349,2011-05-02
2350,2011-05-02
2351,2011-05-02
2352,2011-05-03
2353,2011-05-03
2354,2011-05-03
2355,2011-05-02
2356,2011-05-03
2357,2011-05-03
2358,2011-05-03
2359,2011-05-03
2360,2011-05-03
2361,2011-05-03
2362,2011-05-03
2363,2011-05-03
2364,2011-05-03
2365,2011-05-03
2366,2011-05-03
2367,2011-05-03
2368,2011-05-04
2369,2011-05-04
2370,2011-05-04
2371,2011-05-03
2372,2011-05-04
2373,2011-05-03
2374,2011-05-04
2375,2011-05-04
2376,2011-05-02
2377,2011-05-04
2378,2011-05-04
2379,2011-05-04
2380,2011-05-04
2381,2011-05-04
2382,2011-05-04
2383,2011-05-04
2384,2011-05-04
2385,2011-05-04
2386,2011-05-04
2387,2011-05-04
2388,2011-05-05
2389,2011-05-05
2390,2011-05-05
2391,2011-05-04
2392,2011-05-02
2393,2011-06-26
2394,2011-06-26
2395,2011-06-26
2396,2011-06-26
2397,2011-06-25
2398,2011-06-25
2399,2011-06-25
2400,2011-06-23
2401,2011-06-26
2402,2011-06-25
2403,2011-06-26
2404,2011-06-26
2405,2011-06-26
2406,2011-06-27
2407,2011-06-27
2408,2011-06-27
2409,2011-06-26
2410,2011-06-25
2411,2011-06-27
2412,2011-06-26
2413,2011-06-26
2414,2011-06-26
2415,2011-06-26
2416,2011-06-11
2417,2011-06-27
2418,2011-06-26
2419,2011-06-26
2420,2011-06-27
2421,2011-06-27
2422,2011-06-27
2423,2011-06-13
2424,2011-06-27
2425,2011-06-27
2426,2011-06-22
2427,2011-06-27
2428,2011-06-27
2429,2011-06-28
2430,2011-06-28
2431,2011-06-28
2432,2011-06-28
2433,2011-06-27
2434,2011-06-28
2435,2011-06-28
2436,2011-06-27
2437,2011-06-28
2438,2011-06-28
2439,2011-06-28
2440,2011-06-27
2441,2011-06-28
2442,2011-06-28
2443,2011-06-27
2444,2011-06-28
2445,2011-06-28
2446,2011-06-28
2447,2011-06-28
2448,2011-06-28
2449,2011-06-28
2450,2011-06-29
2451,2011-06-29
2452,2011-06-29
2453,2011-06-29
2454,2011-06-29
2455,2011-06-29
2456,2011-06-23
2457,2011-06-22
2458,2011-06-29
2459,2011-06-20
2460,2011-06-29
2461,2011-06-29
2462,2011-06-30
2463,2011-06-30
2464,2011-06-30
2465,2011-06-30
2466,2011-06-06
2467,2011-06-30
2468,2011-06-29
2469,2011-06-30
2470,2011-06-30
2471,2011-06-30
2472,2011-06-28
2473,2011-06-28
2474,2011-06-30
2475,2011-06-30
2476,2011-06-30
2477,2011-06-29
2478,2011-06-30
2479,2011-06-16
2480,2011-06-17
2481,2011-06-16
2482,2011-06-17
2483,2011-06-17
2484,2011-06-01
2485,2011-06-17
2486,2011-06-16
2487,2011-06-17
2488,2011-06-17
2489,2011-06-15
2490,2011-06-16
2491,2011-06-17
2492,2011-06-17
2493,2011-06-17
2494,2011-06-12
2495,2011-06-16
2496,2011-06-17
2497,2011-06-17
2498,2011-06-17
2499,2011-06-17
2500,2011-06-17
2501,2011-06-17
2502,2011-06-17
2503,2011-06-18
2504,2011-06-18
2505,2011-06-18
2506,2011-06-18
2507,2011-06-18
2508,2011-06-16
2509,2011-06-17
2510,2011-06-18
2511,2011-06-18
2512,2011-06-18
2513,2011-06-15
2514,2011-06-18
2515,2011-06-18
2516,2011-06-18
2517,2011-06-18
2518,2011-06-18
2519,2011-06-18
2520,2011-06-18
2521,2011-06-18
2522,2011-06-19
2523,2011-06-18
2524,2011-06-19
2525,2011-06-18
2526,2011-06-18
2527,2011-06-19
2528,2011-06-13
2529,2011-06-18
2530,2011-06-19
2531,2011-06-19
2532,2011-06-19
2533,2011-06-19
2534,2011-06-19
2535,2011-06-19
2536,2011-06-19
2537,2011-06-19
2538,2011-06-19
2539,2011-06-20
2540,2011-06-19
2541,2011-06-19
2542,2011-06-20
2543,2011-06-19
2544,2011-06-20
2545,2011-06-19
2546,2011-06-20
2547,2011-06-20
2548,2011-06-17
2549,2011-06-20
2550,2011-06-20
2551,2011-06-20
2552,2011-06-20
2553,2011-06-20
2554,2011-06-20
2555,2011-06-20
2556,2011-06-20
2557,2011-06-18
2558,2011-06-20
2559,2011-06-20
2560,2011-06-20
2561,2011-06-21
2562,2011-06-21
2563,2011-06-21
2564,2011-06-20
2565,2011-06-21
2566,2011-06-18
2567,2011-06-21
2568,2011-06-15
2569,2011-06-21
2570,2011-06-21
2571,2011-06-21
2572,2011-06-21
2573,2011-06-21
2574,2011-06-22
2575,2011-06-22
2576,2011-06-22
2577,2011-06-22
2578,2011-06-21
2579,2011-06-21
2580,2011-06-22
2581,2011-06-14
2582,2011-06-22
2583,2011-06-18
2584,2011-06-22
2585,2011-06-22
2586,2011-06-22
2587,2011-06-23
2588,2011-06-22
2589,2011-06-23
2590,2011-06-22
2591,2011-06-23
2592,2011-06-23
2593,2011-06-23
2594,2011-06-23
2595,2011-06-23
2596,2011-06-23
2597,2011-06-23
2598,2011-06-23
2599,2011-06-14
2600,2011-06-23
2601,2011-06-23
2602,2011-06-23
2603,2011-06-22
2604,2011-06-23
2605,2011-06-23
2606,2011-06-24
2607,2011-06-23
2608,2011-06-24
2609,2011-06-24
2610,2011-06-24
2611,2011-06-21
2612,2011-06-24
2613,2011-06-24
2614,2011-06-24
2615,2011-06-24
2616,2011-06-24
2617,2011-06-19
2618,2011-06-24
2619,2011-06-24
2620,2011-06-25
2621,2011-06-24
2622,2011-06-25
2623,2011-06-25
2624,2011-06-25
2625,2011-06-25
2626,2011-06-20
2627,2011-06-25
2628,2011-06-25
2629,2011-06-25
2630,2011-06-25
2631,2011-06-25
2632,2011-06-23
2633,2011-06-25
2634,2011-06-26
2635,2011-06-26
2636,2011-06-04
2637,2011-06-08
2638,2011-06-02
2639,2011-06-08
2640,2011-06-02
2641,2011-06-08
2642,2011-06-08
2643,2011-06-08
2644,2011-06-08
2645,2011-06-08
2646,2011-06-08
2647,2011-06-09
2648,2011-06-09
2649,2011-06-09
2650,2011-06-09
2651,2011-06-09
2652,2011-06-09
2653,2011-06-09
2654,2011-06-09
2655,2011-06-09
2656,2011-06-08
2657,2011-06-09
2658,2011-06-08
2659,2011-06-08
2660,2011-06-09
2661,2011-06-07
2662,2011-06-07
2663,2011-06-08
2664,2011-06-05
2665,2011-06-09
2666,2011-06-09
2667,2011-06-09
2668,2011-06-09
2669,2011-06-09
2670,2011-06-10
2671,2011-06-10
2672,2011-06-09
2673,2011-06-10
2674,2011-06-09
2675,2011-06-10
2676,2011-06-09
2677,2011-06-10
2678,2011-06-08
2679,2011-06-09
2680,2011-06-10
2681,2011-06-08
2682,2011-06-10
2683,2011-06-10
2684,2011-06-10
2685,2011-06-10
2686,2011-06-09
2687,2011-06-11
2688,2011-06-08
2689,2011-06-10
2690,2011-06-10
2691,2011-06-11
2692,2011-06-11
2693,2011-06-11
2694,2011-06-11
2695,2011-06-11
2696,2011-06-11
2697,2011-06-11
2698,2011-06-11
2699,2011-06-11
2700,2011-06-11
2701,2011-06-11
2702,2011-06-11
2703,2011-06-10
2704,2011-06-12
2705,2011-06-12
2706,2011-06-12
2707,2011-06-12
2708,2011-06-12
2709,2011-06-11
2710,2011-06-12
2711,2011-06-12
2712,2011-06-12
2713,2011-06-12
2714,2011-06-12
2715,2011-06-12
2716,2011-06-12
2717,2011-06-12
2718,2011-06-13
2719,2011-06-13
2720,2011-06-13
2721,2011-06-12
2722,2011-06-13
2723,2011-06-13
2724,2011-06-13
2725,2011-06-13
2726,2011-06-10
2727,2011-06-13
2728,2011-06-13
2729,2011-06-13
2730,2011-06-13
2731,2011-06-13
2732,2011-06-13
2733,2011-06-13
2734,2011-06-13
2735,2011-06-14
2736,2011-06-14
2737,2011-06-14
2738,2011-06-14
2739,2011-06-14
2740,2011-06-10
2741,2011-06-13
2742,2011-06-14
2743,2011-06-11
2744,2011-06-14
2745,2011-06-14
2746,2011-06-14
2747,2011-06-14
2748,2011-06-14
2749,2011-06-15
2750,2011-06-15
2751,2011-06-12
2752,2011-06-15
2753,2011-06-15
2754,2011-06-15
2755,2011-06-15
2756,2011-06-15
2757,2011-06-15
2758,2011-06-15
2759,2011-06-15
2760,2011-06-13
2761,2011-06-15
2762,2011-06-15
2763,2011-06-13
2764,2011-06-15
2765,2011-06-15
2766,2011-06-15
2767,2011-06-01
2768,2011-06-01
2769,2011-06-01
2770,2011-06-01
2771,2011-06-01
2772,2011-06-01
2773,2011-06-01
2774,2011-06-01
2775,2011-06-01
2776,2011-06-01
2777,2011-06-01
2778,2011-06-01
2779,2011-06-01
2780,2011-06-01
2781,2011-06-15
2782,2011-06-15
2783,2011-06-15
2784,2011-06-16
2785,2011-06-16
2786,2011-06-16
2787,2011-06-15
2788,2011-06-10
2789,2011-06-16
2790,2011-06-13
2791,2011-06-07
2792,2011-06-15
2793,2011-06-16
2794,2011-06-16
2795,2011-06-10
2796,2011-06-16
2797,2011-06-15
2798,2011-06-16
2799,2011-06-16
2800,2011-06-16
2801,2011-06-16
2802,2011-06-13
2803,2011-06-16
2804,2011-06-15
2805,2011-06-16
2806,2011-06-16
2807,2011-06-16
2808,2011-06-01
2809,2011-06-01
2810,2011-06-01
2811,2011-06-02
2812,2011-06-02
2813,2011-06-02
2814,2011-06-01
2815,2011-06-02
2816,2011-06-02
2817,2011-06-02
2818,2011-06-02
2819,2011-06-02
2820,2011-06-02
2821,2011-06-01
2822,2011-06-02
2823,2011-06-02
2824,2011-06-02
2825,2011-06-02
2826,2011-06-02
2827,2011-06-03
2828,2011-06-03
2829,2011-06-03
2830,2011-06-03
2831,2011-06-03
2832,2011-06-03
2833,2011-06-02
2834,2011-06-03
2835,2011-06-03
2836,2011-06-03
2837,2011-06-03
2838,2011-06-03
2839,2011-06-03
2840,2011-06-03
2841,2011-06-02
2842,2011-06-03
2843,2011-06-03
2844,2011-06-03
2845,2011-06-03
2846,2011-06-04
2847,2011-06-04
2848,2011-06-04
2849,2011-06-04
2850,2011-06-04
2851,2011-06-04
2852,2011-06-03
2853,2011-06-04
2854,2011-06-01
2855,2011-06-04
2856,2011-06-04
2857,2011-06-04
2858,2011-06-04
2859,2011-06-04
2860,2011-06-05
2861,2011-06-05
2862,2011-06-05
2863,2011-06-05
2864,2011-06-05
2865,2011-06-02
2866,2011-06-05
2867,2011-06-05
2868,2011-06-04
2869,2011-06-05
2870,2011-06-05
2871,2011-06-05
2872,2011-06-06
2873,2011-06-06
2874,2011-06-05
2875,2011-06-06
2876,2011-06-06
2877,2011-06-05
2878,2011-06-04
2879,2011-06-06
2880,2011-06-06
2881,2011-06-03
2882,2011-06-06
2883,2011-06-05
2884,2011-06-06
2885,2011-06-04
2886,2011-06-06
2887,2011-06-03
2888,2011-06-06
2889,2011-06-03
2890,2011-06-06
2891,2011-06-06
2892,2011-06-06
2893,2011-06-06
2894,2011-06-06
2895,2011-06-06
2896,2011-06-06
2897,2011-06-06
2898,2011-06-07
2899,2011-06-06
2900,2011-06-06
2901,2011-06-01
2902,2011-06-06
2903,2011-06-07
2904,2011-06-07
2905,2011-06-07
2906,2011-06-07
2907,2011-06-07
2908,2011-06-07
2909,2011-06-07
2910,2011-06-07
2911,2011-06-08
2912,2011-06-08
2913,2011-06-08
2914,2011-06-07
2915,2011-06-07
2916,2011-06-08
